PD,Raw_Capacity,Final_Limit,Risk_Haircut_Pct
0.5233575,3829.4695,1825.2878,52.33575
0.70455873,16014.255,4731.272,70.45587
0.6614438,35099.285,11883.079,66.14439
0.13853851,19994.912,17224.848,13.853851
0.3053218,4884.87,3393.4126,30.53218
0.4569004,3018.1692,1639.1666,45.69004
0.22332889,16819.832,13063.478,22.33289
0.6477495,18002.885,6341.5254,64.77495
0.36368075,6002.1533,3819.286,36.368076
0.43954447,9996.321,5602.4937,43.95445
0.5289678,24007.06,11308.099,52.89678
0.60727495,20003.08,7855.7104,60.727493
0.711545,7723.682,2227.9348,71.154495
0.08757083,32004.11,29201.482,8.757083
0.5397807,7283.9204,3352.201,53.97807
0.69480944,15004.538,4579.2437,69.48094
0.30648687,25019.217,17351.156,30.648687
0.7209322,5989.6396,1671.5156,72.093216
0.40514883,34992.5,20815.328,40.514885
0.6243698,25004.29,9392.366,62.43698
0.2820074,6000.1943,4308.095,28.200739
0.7740588,13319.358,3009.3916,77.40588
0.7653564,25011.566,5868.803,76.535645
0.4539215,15007.653,8195.356,45.39215
0.18171144,8230.868,6735.225,18.171143
0.27837342,3005.835,2169.0903,27.837341
0.56814986,23048.797,9953.626,56.814987
0.5505798,4005.0803,1799.9641,55.05798
0.5011278,20075.795,10015.257,50.112778
0.7550788,12025.991,2945.4202,75.50788
0.6847156,10358.604,3265.9058,68.471565
0.41768256,15013.206,8742.452,41.768257
0.543599,8537.918,3896.714,54.3599
0.73525363,10000.673,2647.6418,73.52536
0.5816024,12008.353,5024.266,58.16024
0.34799924,5998.7676,3911.2012,34.799923
0.69842887,6565.309,1979.9077,69.84289
0.5930717,10993.255,4473.4663,59.30717
0.55572665,25011.746,11112.053,55.572666
0.42746148,10002.618,5726.884,42.746147
0.2748157,8005.491,5805.4565,27.481571
0.4714968,13066.694,6905.7896,47.149677
0.70222825,7012.9507,2088.2585,70.222824
0.50602376,14016.515,6923.825,50.602375
0.30716518,19989.547,13849.455,30.716518
0.6799103,14410.486,4612.6484,67.99103
0.58523715,15471.19,6416.875,58.523716
0.40344012,23997.828,14316.142,40.344013
0.3064206,25007.555,17344.727,30.64206
0.7242089,13016.518,3589.8398,72.42089
0.24266638,25005.36,18937.4,24.266638
0.3178331,14998.732,10231.64,31.78331
0.72783387,15005.656,4084.0315,72.78339
0.39861888,5995.761,3605.7375,39.86189
0.66563827,12005.531,4014.1902,66.56383
0.23836406,29972.934,22828.465,23.836405
0.6577016,9994.867,3421.227,65.770164
0.24607958,35051.1,26425.742,24.607958
0.61382866,4996.681,1929.5751,61.382866
0.6289795,14010.479,5198.175,62.89795
0.7545566,14397.541,3533.7815,75.45566
0.5586985,10005.816,4415.582,55.869846
0.5783551,12000.75,5060.055,57.835506
0.6659467,34990.098,11688.557,66.59467
0.58203655,24006.066,10033.658,58.203655
0.31761327,9993.402,6819.365,31.761328
0.50340194,25032.059,12430.872,50.340195
0.5316074,9998.095,4683.0337,53.16074
0.21300593,2514.313,1978.7495,21.300592
0.39139333,8003.5415,4871.009,39.13933
0.31920838,5006.703,3408.5215,31.920837
0.25958222,14999.015,11105.537,25.958221
0.17139007,15006.872,12434.844,17.139008
0.36382315,19999.627,12723.299,36.382313
0.6390307,13663.523,4932.113,63.90307
0.22399172,8004.023,6211.188,22.399172
0.49764672,2006.8601,1008.15283,49.76467
0.41991347,5006.9644,2904.4727,41.99135
0.16379146,9998.735,8361.027,16.379147
0.11877773,28008.045,24681.312,11.877773
0.32341412,11495.103,7777.4243,32.34141
0.6608245,5999.967,2035.0419,66.08245
0.5680305,16025.848,6922.6777,56.803047
0.398079,1992.2388,1199.1703,39.8079
0.54543954,7228.212,3285.6594,54.543953
0.4449341,10356.329,5748.445,44.49341
0.45356315,23997.246,13112.9795,45.356316
0.547446,23986.436,10855.157,54.744602
0.3533,9997.455,6465.3545,35.33
0.28086334,2390.4788,1719.0809,28.086334
0.44604614,9999.344,5539.1753,44.604614
0.66836244,12024.259,3987.6958,66.83624
0.78768957,9999.596,2123.0186,78.76896
0.6533298,32064.752,11115.895,65.33298
0.48278803,10001.913,5173.1094,48.2788
0.5524829,29775.162,13324.895,55.24829
0.5348514,23601.543,10978.226,53.485138
0.5839927,9526.36,3963.0352,58.399273
0.5678668,5010.894,2165.3738,56.786682
0.5382807,14988.398,6920.4326,53.82807
0.30518264,9000.338,6253.591,30.518263
0.17291512,14998.374,12404.929,17.291512
0.27281758,9996.489,7269.271,27.281757
0.5569241,12007.989,5320.4507,55.69241
0.4070863,21007.867,12455.852,40.70863
0.2480829,13000.123,9775.015,24.80829
0.35838202,5003.935,3210.615,35.838203
0.230069,19996.146,15395.653,23.006899
0.47537652,8401.777,4407.77,47.53765
0.56563354,9335.832,4055.1724,56.563354
0.110102385,12007.627,10685.559,11.010239
0.5933281,19990.355,8129.5156,59.332813
0.3534564,5028.1357,3250.9092,35.345642
0.5740973,6963.9653,2965.972,57.40973
0.6355838,7241.9116,2639.0698,63.55838
0.32538116,19983.559,13481.285,32.538116
0.48742107,20014.787,10259.159,48.742107
0.54549825,6997.887,3180.552,54.549824
0.26019856,5008.599,3705.3687,26.019855
0.52294713,6392.3794,3049.503,52.294712
0.39969525,30072.602,18052.725,39.969524
0.12431665,20820.887,18232.504,12.431664
0.085715674,8994.723,8223.734,8.571568
0.56752497,7262.4844,3140.8433,56.7525
0.43534243,15002.288,8471.155,43.534245
0.29730266,3995.748,2807.8015,29.730267
0.6131189,20012.209,7742.3457,61.31189
0.71395224,3001.5466,858.5857,71.395226
0.41407207,2525.166,1479.5654,41.407207
0.3715216,2684.6099,1687.2194,37.15216
0.47454602,5994.828,3150.0063,47.4546
0.448349,14995.817,8272.458,44.8349
0.17059253,12984.129,10769.133,17.059254
0.1609748,16002.456,13426.464,16.09748
0.30250543,6393.8394,4459.668,30.250544
0.48264024,8999.796,4656.132,48.264023
0.57775,10288.685,4344.397,57.775
0.4332767,16813.705,9528.718,43.32767
0.55933005,7994.835,3523.0835,55.933006
0.7742092,11176.344,2523.5156,77.42092
0.37827703,19996.42,12432.233,37.8277
0.3523211,6008.937,3891.8618,35.23211
0.6258227,23607.469,8833.378,62.58227
0.37221336,15002.703,9418.496,37.221336
0.3491809,1770.8057,1152.4741,34.91809
0.31654292,5488.274,3750.9998,31.654293
0.45925808,34995.1,18923.318,45.925808
0.40579346,15998.282,9506.284,40.579346
0.29727492,25037.186,17594.258,29.727491
0.08143823,20002.379,18373.42,8.143823
0.24895369,4999.233,3754.6553,24.895369
0.5183878,4412.7334,2125.2263,51.83878
0.8187395,18021.594,3266.6035,81.87395
0.80016243,8577.077,1714.0222,80.01624
0.7652428,5518.77,1295.5709,76.524284
0.41558012,11998.178,7011.973,41.558014
0.6867421,9999.789,3132.5127,68.67421
0.16652842,8001.277,6668.837,16.652842
0.717117,4991.7363,1412.0773,71.7117
0.10427397,25805.143,23114.338,10.427397
0.1918727,14002.526,11315.823,19.18727
0.41137204,9997.729,5884.9424,41.137203
0.27749443,30024.256,21692.691,27.749443
0.21788895,26508.953,20732.945,21.788895
0.5919527,7958.017,3247.2476,59.195267
0.1634226,28000.457,23424.55,16.34226
0.56958586,19034.396,8192.674,56.958588
0.7119504,18016.19,5189.5557,71.195045
0.7186012,16003.646,4503.4062,71.86012
0.46092966,3012.5042,1623.9517,46.092968
0.76989865,33368.68,7678.178,76.98987
0.5131092,23605.996,11493.542,51.31092
0.776613,14028.105,3133.6965,77.6613
0.51570415,19001.666,9202.428,51.570415
0.81667405,6557.3394,1202.1305,81.667404
0.257631,12009.513,8915.49,25.7631
0.3441148,7510.104,4925.766,34.41148
0.6378142,8398.733,3041.9019,63.78142
0.55941397,20347.818,8964.965,55.9414
0.41926798,25889.59,15034.913,41.9268
0.5520822,34999.04,15676.693,55.208218
0.36697406,7996.7725,5062.1646,36.697407
0.19616932,25009.51,20103.412,19.616932
0.24249354,1440.84,1091.4457,24.249353
0.5928716,10855.396,4419.54,59.28716
0.123893104,10003.149,8763.828,12.389311
0.76659524,3006.8464,701.81226,76.65952
0.40096313,15009.476,8991.2295,40.096313
0.5662833,5524.2534,2395.961,56.62833
0.55543727,6994.1865,3109.3547,55.543728
0.6967169,8239.673,2498.9534,69.67169
0.38693762,14012.86,8590.758,38.693764
0.33709893,6000.245,3977.5688,33.709892
0.3574695,14007.554,9000.28,35.74695
0.45170683,8997.089,4933.0425,45.17068
0.6246749,15004.796,5631.6763,62.46749
0.32384846,11520.366,7789.513,32.384846
0.2433747,2251.7532,1703.7334,24.337471
0.099429496,7244.442,6524.131,9.942949
0.33935642,16001.46,10571.262,33.935642
0.583733,3703.1611,1541.5037,58.373302
0.33566546,16005.108,10632.746,33.566547
0.4045855,15995.755,9524.1045,40.45855
0.07615516,1001.40436,925.1422,7.615516
0.44423497,3998.9785,2222.4924,44.423496
0.29949734,23988.154,16803.766,29.949734
0.6533701,15005.532,5201.366,65.337006
0.0747888,5615.5684,5195.587,7.47888
0.18256578,7996.836,6536.887,18.256578
0.41072038,6504.6714,3833.0706,41.072037
0.1440779,19987.504,17107.746,14.407789
0.6774689,19024.037,6135.8438,67.74689
0.6157903,8238.769,3165.4148,61.57903
0.11937436,10001.594,8807.66,11.937436
0.38696212,15003.943,9197.985,38.696213
0.20659217,25009.37,19842.629,20.659218
0.3848533,5007.381,3080.2737,38.48533
0.25087067,4202.9404,3148.546,25.087067
0.29208574,9002.316,6372.8677,29.208574
0.5881014,19997.07,8236.766,58.81014
0.5685705,19041.203,8214.937,56.857048
0.5526204,12024.461,5379.4985,55.26204
0.5190938,12991.003,6247.4536,51.90938
0.76612866,10292.464,2407.1123,76.61287
0.39371997,17720.787,10743.76,39.371998
0.2029446,25015.564,19938.79,20.29446
0.7604502,32157.836,7703.404,76.04502
0.7115991,7506.7603,2164.9563,71.15991
0.510379,21998.158,10770.76,51.037903
0.4430168,35012.176,19501.195,44.30168
0.50076455,15002.904,7489.982,50.076454
0.2929402,29984.336,21200.719,29.29402
0.16584691,5009.268,4178.496,16.584692
0.68498886,15045.021,4739.3496,68.498886
0.64654016,4002.181,1414.6102,64.654015
0.6133527,7008.4473,2709.797,61.33527
0.4879993,9995.948,5117.932,48.79993
0.610743,12007.844,4674.137,61.0743
0.3581024,3008.2148,1930.9658,35.81024
0.6609348,4995.665,1693.8561,66.09348
0.2895963,5973.262,4243.4272,28.95963
0.2759379,12010.561,8696.392,27.593792
0.35465246,16001.558,10326.565,35.46525
0.33922526,30003.646,19825.65,33.922527
0.29206106,28014.598,19832.623,29.206106
0.65186524,8541.75,2973.68,65.18652
0.32758513,9998.609,6723.214,32.758514
0.264356,14397.951,10591.767,26.435598
0.53277904,20005.602,9347.036,53.277905
0.61729026,12025.921,4602.437,61.729027
0.42854622,15000.578,8572.138,42.85462
0.6359867,22591.367,8223.559,63.598667
0.3636204,15029.988,9564.778,36.36204
0.76475054,5508.2046,1295.8021,76.47505
0.24664266,5000.093,3766.8567,24.664267
0.39890507,10489.379,6305.113,39.890507
0.13045175,4997.831,4345.8555,13.045176
0.30120212,23996.355,16768.602,30.120213
0.34356973,8002.0483,5252.7866,34.35697
0.6604365,14000.501,4754.059,66.04365
0.5574249,30012.766,13282.902,55.74249
0.79260945,12694.199,2632.657,79.26095
0.6718444,10002.447,3282.359,67.18444
0.22129962,6512.9946,5071.6714,22.129961
0.46902743,19999.088,10618.968,46.902744
0.21373774,15009.168,11801.143,21.373774
0.25609306,1652.7195,1229.4696,25.609306
0.49186718,12827.332,6517.9883,49.186718
0.45345533,20001.293,10931.6,45.34553
0.56180435,5003.4956,2192.51,56.180435
0.29069796,8539.571,6057.1357,29.069796
0.5584957,4012.0376,1771.3319,55.84957
0.3298683,23943.025,16044.9795,32.986828
0.49530345,25011.273,12623.104,49.530346
0.7257116,6210.5654,1703.4862,72.57116
0.6406438,8864.467,3185.5012,64.06438
0.6670646,22040.094,7337.9272,66.70646
0.17221308,19992.67,16549.67,17.221308
0.44053906,9996.281,5592.529,44.053905
0.40232345,25913.213,15487.719,40.232346
0.5238947,10003.649,4762.79,52.389473
0.6355246,10988.59,4005.071,63.552456
0.13093807,27201.463,23639.756,13.093807
0.35920033,10011.447,6415.332,35.920033
0.5621755,19762.166,8652.36,56.217552
0.7248568,16023.499,4408.757,72.48568
0.7141062,7931.464,2267.5564,71.41062
0.5671552,14403.057,6234.2886,56.71552
0.5150993,11217.075,5439.168,51.50993
0.62063766,19991.973,7584.2017,62.063766
0.44925895,20002.611,11016.26,44.925896
0.42890096,14019.67,8006.62,42.890095
0.0979512,1948.4711,1757.6161,9.79512
0.5931134,3010.8022,1225.055,59.31134
0.38069627,25020.531,15495.308,38.069626
0.15055428,12006.509,10198.877,15.0554285
0.38187143,20000.953,12363.16,38.18714
0.7279153,16025.401,4360.2666,72.79153
0.33074456,6998.412,4683.7256,33.074455
0.445576,2001.4111,1109.6304,44.557602
0.28834084,3999.5557,2846.3206,28.834084
0.56393087,15007.362,6544.2476,56.393085
0.074345455,15003.511,13888.067,7.4345455
0.56764233,21016.803,9086.775,56.764233
0.65880203,3912.4075,1334.9055,65.8802
0.24654429,34995.105,26367.262,24.654428
0.7616712,25032.547,5965.977,76.16712
0.74423635,10005.885,2559.1416,74.42364
0.65557873,7932.717,2732.1963,65.55788
0.5852659,16004.206,6637.49,58.52659
0.40520594,18002.148,10707.57,40.52059
0.04968673,14985.748,14241.155,4.9686728
0.43098176,20992.584,11945.163,43.098175
0.7376481,21027.5,5516.604,73.76482
0.4332437,13575.372,7693.9277,43.324368
0.3593812,14023.979,8984.024,35.938118
0.31374484,9999.803,6862.416,31.374485
0.2694013,18009.943,13158.041,26.940132
0.3732418,23029.064,14433.655,37.32418
0.5497191,15002.745,6755.4497,54.97191
0.4938568,20013.875,10129.887,49.385677
0.5125281,4996.09,2435.4534,51.25281
0.35632643,16812.533,10821.783,35.632645
0.5808108,24446.814,10247.841,58.081078
0.49351534,16858.61,8538.627,49.351536
0.094947405,22029.742,19938.076,9.4947405
0.57727253,16637.926,7033.308,57.727253
0.39703792,15006.184,9048.159,39.703793
0.64339393,18013.207,6423.619,64.33939
0.6340613,7994.31,2925.4277,63.406128
0.6891742,18460.908,5738.127,68.91742
0.48119566,8543.756,4432.5376,48.119564
0.4136582,2998.322,1758.0415,41.36582
0.31260303,5000.933,3437.6265,31.260303
0.22875743,14013.663,10807.934,22.875742
0.5296523,7996.133,3760.9626,52.96523
0.4085499,12019.905,7109.1743,40.854992
0.3060127,6512.6904,4519.7246,30.601269
0.4961164,12018.457,6055.9033,49.61164
0.31637338,5996.3623,4099.273,31.637339
0.5321574,12053.041,5638.926,53.215744
0.50107485,11995.96,5985.086,50.107487
0.17376925,9996.568,8259.473,17.376925
0.39127648,7992.662,4865.3213,39.127647
0.09276484,7995.363,7253.6743,9.276484
0.4602327,7997.7095,4316.902,46.02327
0.47567692,8407.218,4408.0986,47.56769
0.7105741,12030.46,3481.9268,71.05741
0.31222862,16427.865,11298.615,31.222862
0.51977783,9998.017,4801.269,51.977783
0.7502291,9118.928,2277.6426,75.02291
0.582099,26573.85,11105.237,58.209904
0.3871915,15007.042,9196.442,38.71915
0.85044813,18476.898,2763.2546,85.044815
0.5004045,12016.396,6003.338,50.040447
0.5853425,10002.008,4147.407,58.534252
0.32445776,14992.343,10127.961,32.445778
